Row Labels,Average of RTD Actual Load
8 PM,7243.816667
9 PM,7081.916667
10 PM,6749.15
11 PM,6274.383333
7-Jun,6486.569728
12 AM,5796.333333
1 AM,5443.308333
2 AM,5201.158333
3 AM,5045.516667
4 AM,4989.491667
5 AM,5128.858333
6 AM,5629.225
7 AM,6240.258333
8 AM,6714.275
9 AM,7010.278571
10 AM,7156.808333
11 AM,7264.066667
12 PM,7352.45
1 PM,7445.883333
2 PM,7496.3
3 PM,7573.508333
4 PM,7637.108333
5 PM,7480.166667
6 PM,7121.833333
7 PM,6829.65
8 PM,6630.466667
9 PM,6454.614286
10 PM,6169.242857
11 PM,5837.8
8-Jun,5653.79931
12 AM,5483.316667
1 AM,5182.333333
2 AM,4963.375
3 AM,4825.05
4 AM,4765.216667
5 AM,4745.033333
6 AM,4851.166667
7 AM,5151.941667
8 AM,5492.875
9 AM,5808.916667
10 AM,6057.908333
11 AM,6192.2
12 PM,6265.808333
1 PM,6279.341667
2 PM,6289.833333
3 PM,6290.766667
4 PM,6278.516667
5 PM,6232.3
6 PM,6140.808333
7 PM,5957.958333
8 PM,5808.308333
9 PM,5740.514286
10 PM,5561.641667
11 PM,5311.6
9-Jun,5287.381293
12 AM,5035.133333
1 AM,4787.916667
2 AM,4602.225
3 AM,4476.908333
4 AM,4404.833333
5 AM,4368.683333
6 AM,4429.658333
7 AM,4660.7
8 AM,4954.091667
9 AM,5238.558333
10 AM,5508.858333
11 AM,5671.966667
12 PM,5766.285714
1 PM,5800.491667
2 PM,5823.257143
3 PM,5849.325
4 PM,5880.35
5 PM,5900.216667
6 PM,5870.35
7 PM,5757.385714
8 PM,5681.508333
9 PM,5649.775
10 PM,5419.491667
11 PM,5111.716667
10-Jun,5797.925763
12 AM,4793.591667
1 AM,4562.275
2 AM,4415.833333
3 AM,4342.65
4 AM,4385.925
5 AM,4600.508333
6 AM,5075.633333
7 AM,5656.82
8 AM,6052.75
9 AM,6328.75
10 AM,6449.483333
11 AM,6503.45
12 PM,6527.241667
1 PM,6542.85
2 PM,6552.366667
3 PM,6561.841667
4 PM,6619.15
5 PM,6642.791667
6 PM,6481.358333
7 PM,6332.833333
8 PM,6213.225
9 PM,6102.433333
10 PM,5825.542857
11 PM,5487.433333
11-Jun,5963.177076
12 AM,5115.891667
1 AM,4848.891667
2 AM,4691.766667
3 AM,4622.55
4 AM,4647.15
5 AM,4881.075
6 AM,5413.941667
7 AM,5910.958333
8 AM,6180.085714
9 AM,6394.716667
10 AM,6470.513333
11 AM,6534.8
12 PM,6588.458333
1 PM,6637.041667
2 PM,6733.858333
3 PM,6821.675
4 PM,6899.266667
5 PM,6906.433333
6 PM,6671.683333
7 PM,6462.64375
8 PM,6200.991667
9 PM,6050.808333
10 PM,5734.007143
11 PM,5310.491667
12-Jun,5808.493289
12 AM,4895.358333
1 AM,4600.966667
2 AM,4425.733333
3 AM,4328.783333
4 AM,4321.491667
5 AM,4464.325
6 AM,4950.658333
7 AM,5561.642857
8 AM,6066.575
9 AM,6358.966667
10 AM,6529.933333
11 AM,6623
12 PM,6685.991667
1 PM,6703.5
2 PM,6716.43125
3 PM,6763.266667
4 PM,6783.171429
5 PM,6740.141667
6 PM,6470.8
7 PM,6174.1
8 PM,5996.908333
9 PM,5886.091667
10 PM,5587.075
11 PM,5234.591667
13-Jun,5568.025685
12 AM,4867.716667
1 AM,4599.65
2 AM,4436.7
3 AM,4361.508333
4 AM,4356.225
5 AM,4525.908333
6 AM,5002.441667
7 AM,5587.05
8 AM,5997.541667
9 AM,6169.733333
10 AM,6166.575
11 AM,6201.191667
12 PM,6197.716667
1 PM,6177.808333
2 PM,6195.066667
3 PM,6266.508333
4 PM,6290.175
5 PM,6269.508333
6 PM,6092.966667
7 PM,5957.45
8 PM,5854.583333
9 PM,5707.458333
10 PM,5413.564286
11 PM,5049.7
14-Jun,5517.323129
12 AM,4731.45
1 AM,4488.416667
2 AM,4326.675
3 AM,4215.35
4 AM,4211.65
5 AM,4357.308333
6 AM,4780.121429
7 AM,5326.208333
8 AM,5755.783333
9 AM,6012.392857
10 AM,6142.325
11 AM,6245.975
12 PM,6246.875
1 PM,6244.316667
2 PM,6242.116667
3 PM,6236.058333
4 PM,6323.358333
5 PM,6359.316667
6 PM,6162.95
7 PM,5958.241667
8 PM,5783.028571
9 PM,5684.733333
10 PM,5446.075
11 PM,5131.1
15-Jun,5291.181379
12 AM,4803.133333
1 AM,4534.325
2 AM,4347.533333
3 AM,4229.408333
4 AM,4169.4
5 AM,4159.716667
6 AM,4312
7 AM,4586.2
8 AM,4933
9 AM,5249.125
10 AM,5523.833333
11 AM,5733.283333
12 PM,5876.871429
1 PM,5900.491667
2 PM,5976.166667
3 PM,6013.891667
4 PM,6047.266667
5 PM,5982.675
6 PM,5918.6
7 PM,5871.958333
8 PM,5825.991667
9 PM,5803.091667
10 PM,5659.208333
11 PM,5433.566667
16-Jun,5684.288927
12 AM,5160.625
1 AM,4923.127273
2 AM,4730.8
3 AM,4520.591667
4 AM,4525.2
5 AM,4540.866667
6 AM,4591.166667
7 AM,4771.633333
8 AM,5045.041667
9 AM,5341.066667
10 AM,5720.775
11 AM,5962.75
12 PM,6178.275
1 PM,6251.95
2 PM,6225.158333
3 PM,6432.35
4 PM,6491.15
5 PM,6528.466667
6 PM,6519.316667
7 PM,6477.55
8 PM,6467.225
9 PM,6503.316667
10 PM,6349.275
11 PM,6042.178571
17-Jun,6595.654167
12 AM,5718.575
1 AM,5476.341667
2 AM,5293.816667
3 AM,5207.275
4 AM,5184.566667
5 AM,5359.641667
6 AM,5848.908333
7 AM,6444.725
8 AM,6887.691667
9 AM,7169.358333
10 AM,7320.8
11 AM,7382.441667
12 PM,7396.308333
1 PM,7453.466667
2 PM,7448.658333
3 PM,7475.775
4 PM,7472.95
5 PM,7499.816667
6 PM,7276.483333
7 PM,7048.416667
8 PM,6862.808333
9 PM,6712.216667
10 PM,6390.691667
11 PM,5963.966667
18-Jun,6553.734354
12 AM,5563.85
1 AM,5275.95
2 AM,5095.741667
3 AM,5018.916667
4 AM,5028.225
5 AM,5240.708333
6 AM,5774.864286
7 AM,6379.066667
8 AM,6833.191667
9 AM,7159.725
10 AM,7331.708333
11 AM,7484.191667
12 PM,7562.257143
1 PM,7546.15
2 PM,7482.733333
3 PM,7454.183333
4 PM,7478.766667
5 PM,7466.407143
6 PM,7267.416667
7 PM,7080.775
8 PM,6865.133333
9 PM,6618.625
10 PM,6249.358333
11 PM,5841.291667
19-Jun,6294.17907
12 AM,5436.508333
1 AM,5143.541667
2 AM,4958.408333
3 AM,4864.7
4 AM,4861.2
5 AM,5069.4
6 AM,5545.506667
7 AM,6184.083333
8 AM,6655.775
9 AM,6924.5
10 AM,7030.971429
11 AM,7065.866667
12 PM,7068.966667
1 PM,7107.11875
2 PM,7102.1
3 PM,7122.8
4 PM,7154.576923
5 PM,7145.846154
6 PM,6890.291667
7 PM,6706.866667
8 PM,6547.3
9 PM,6364.158333
10 PM,6052.625
11 PM,5665.716667
20-Jun,6564.290365
12 AM,5306.058333
1 AM,5023.216667
2 AM,4833.583333
3 AM,4746.408333
4 AM,4735.666667
5 AM,4931.158333
6 AM,5402.641667
7 AM,6016.791667
8 AM,6504.958333
9 AM,6842.2
10 AM,7023.921429
11 AM,7146.083333
12 PM,7308.385714
1 PM,7560.775
2 PM,7775.164706
3 PM,7873.758333
4 PM,7788.775
5 PM,7750.608333
6 PM,7513.558333
7 PM,7324.116667
8 PM,7136.583333
9 PM,7016.557143
10 PM,6788.478571
11 PM,6375.625
21-Jun,6335.443986
12 AM,5902.3
1 AM,5553.785714
2 AM,5342.925
3 AM,5197.841667
4 AM,5163.875
5 AM,5342.883333
6 AM,5830.084615
7 AM,6408.675
8 AM,6757.441667
9 AM,6907.658333
10 AM,7013.333333
11 AM,7029.633333
12 PM,7015.883333
1 PM,6997.65
2 PM,7013.108333
3 PM,7041.733333
4 PM,7139.991667
5 PM,7154.783333
6 PM,6883.158333
7 PM,6612.916667
8 PM,6324.516667
9 PM,6162.783333
10 PM,5889.208333
11 PM,5536.875
22-Jun,5528.933219
12 AM,5177.308333
1 AM,4868.383333
2 AM,4660.091667
3 AM,4524.466667
4 AM,4446.233333
5 AM,4436.783333
6 AM,4573.133333
7 AM,4868.133333
8 AM,5227.433333
9 AM,5544.441667
10 AM,5816.925
11 AM,5989.858333
12 PM,6097.1
1 PM,6124.85
2 PM,6152.816667
3 PM,6189.275
4 PM,6214.958333
5 PM,6228.608333
6 PM,6170.775
7 PM,6069.075
8 PM,5962.275
9 PM,5927.657143
10 PM,5752.841667
11 PM,5505.2
23-Jun,5738.790311
12 AM,5208.983333
1 AM,4897.785714
2 AM,4734.35
3 AM,4583.1
4 AM,4500.941667
5 AM,4463.65
6 AM,4541.558333
7 AM,4751.55
8 AM,5054.066667
9 AM,5394.741667
10 AM,5694.641667
11 AM,5914.291667
12 PM,6045.158333
1 PM,6159.391667
2 PM,6266.225
3 PM,6400.641667
4 PM,6553.75
5 PM,6678.291667
6 PM,6711.2
7 PM,6662
8 PM,6588.275
9 PM,6613.1
10 PM,6443.891667
11 PM,6111.483333
24-Jun,6948.174832
12 AM,5753.135714
1 AM,5451.383333
2 AM,5250.083333
3 AM,5118.116667
4 AM,5115.725
5 AM,5277.35
6 AM,5727.583333
7 AM,6357.325
8 AM,6902.225
9 AM,7293.358333
10 AM,7517.971429
11 AM,7753.978571
12 PM,7908.941667
1 PM,8032.191667
2 PM,8123.616667
3 PM,8139.95
4 PM,8158.958333
5 PM,8126.535714
6 PM,7850.908333
7 PM,7653.085714
8 PM,7508.416667
9 PM,7454.083333
10 PM,7196.358333
11 PM,6740.941667
25-Jun,7458.740532
12 AM,6295.44
1 AM,5951.016667
2 AM,5737.033333
3 AM,5619.666667
4 AM,5632.191667
5 AM,5861.741667
6 AM,6334.95
7 AM,6921.525
8 AM,7407.692857
9 AM,7673.508333
10 AM,7847.366667
11 AM,8010.26875
12 PM,8196.858333
1 PM,8391.125
2 PM,8480.758333
3 PM,8670.458333
4 PM,8825.108333
5 PM,8939.708333
6 PM,8679.171429
7 PM,8419.916667
8 PM,8186.091667
9 PM,8022.891667
10 PM,7654.978571
11 PM,7129.683333
26-Jun,7691.855743
12 AM,6617.533333
1 AM,6214.558333
2 AM,5974.558333
3 AM,5813.05
4 AM,5758.358333
5 AM,5934.8
6 AM,6412.391667
7 AM,7072.175
8 AM,7641.130769
9 AM,7985.730769
10 AM,8206.65
11 AM,8364.35
12 PM,8490.3
1 PM,8583.408333
2 PM,8751.592857
3 PM,8862.316667
4 PM,9022.108333
5 PM,9082.466667
6 PM,8893.441667
7 PM,8655.958333
8 PM,8357.2
9 PM,8258.258333
10 PM,7953.378571
11 PM,7491.707143
27-Jun,7958.141554
12 AM,6984.025
1 AM,6586.541667
2 AM,6304.858333
3 AM,6123.308333
4 AM,6041.683333
5 AM,6148.516667
6 AM,6618.016667
7 AM,7293.491667
8 AM,7882.008333
9 AM,8294.908333
10 AM,8605.775
11 AM,8798.62
12 PM,8904.891667
1 PM,8992.708333
2 PM,9075.171429
3 PM,9178.358333
4 PM,9261.258333
5 PM,9279.99375
6 PM,9005.808333
7 PM,8734.933333
8 PM,8470.858333
9 PM,8330.525
10 PM,8004.0875
11 PM,7573.025
28-Jun,7995.021019
12 AM,7078.4
1 AM,6683.741667
2 AM,6373.641667
3 AM,6169.6
4 AM,6102.741667
5 AM,6226.308333
6 AM,6677.458333
7 AM,7305.708333
8 AM,7880.471429
9 AM,8347.605556
10 AM,8615.842857
11 AM,8808.641667
12 PM,8939.96875
1 PM,9055.95625
2 PM,9169.857143
3 PM,9273.471429
4 PM,9342.841667
5 PM,9340.841667
6 PM,8914.78125
7 PM,8499.041667
8 PM,8196.275
9 PM,8056.116667
10 PM,7772.008333
11 PM,7404.416667
29-Jun,7524.216938
12 AM,7017.933333
1 AM,6723.041667
2 AM,6478.716667
3 AM,6305.957143
4 AM,6179.816667
5 AM,6154.816667
6 AM,6265.4
7 AM,6613.766667
8 AM,7075.416667
9 AM,7544.35
10 AM,8021.042857
11 AM,8322.2
12 PM,8479.283333
1 PM,8575.430769
2 PM,8694.084615
3 PM,8767.4
4 PM,8733.008333
5 PM,8359.15
6 PM,8042.235714
7 PM,7834.906667
8 PM,7660.75
9 PM,7562.725
10 PM,7352.916667
11 PM,7085.891667
30-Jun,6760.239073
12 AM,6768.266667
1 AM,6484.325
2 AM,6244.158333
3 AM,6067.016667
4 AM,5937.508333
5 AM,5854.425
6 AM,5903.716667
7 AM,6151.175
8 AM,6506.521429
9 AM,6832.035714
10 AM,7100.392857
11 AM,7297.371429
12 PM,7349.792857
1 PM,7372.6
2 PM,7372.2
3 PM,7161.34375
4 PM,7148.225
5 PM,7202.9
6 PM,7133.408333
7 PM,7030.625
8 PM,6931.983333
9 PM,6922.908333
10 PM,6734.208333
11 PM,6390.775
1-Jul,7285.387654
12 AM,6023.886667
1 AM,5739.875
2 AM,5532.816667
3 AM,5400.083333
4 AM,5377.225
5 AM,5520.408333
6 AM,5933.416667
7 AM,6505.666667
8 AM,7021.933333
9 AM,7402.558333
10 AM,7672.392857
11 AM,7853.108333
12 PM,8003.208333
1 PM,8147.264286
2 PM,8310.88125
3 PM,8433.05
4 PM,8543.4
5 PM,8593.8
6 PM,8356.489474
7 PM,8142.35
8 PM,7909.028571
9 PM,7803.464286
10 PM,7482.842857
11 PM,7058.585714
2-Jul,7753.981138
12 AM,6591.707143
1 AM,6203.666667
2 AM,5935.391667
3 AM,5780.991667
4 AM,5743.475
5 AM,5877.758333
6 AM,6329.641667
7 AM,6925.407143
8 AM,7518.533333
9 AM,7907.233333
10 AM,8271.047368
11 AM,8493.166667
12 PM,8601.957143
1 PM,8688.75
2 PM,8728.116667
3 PM,8773.3
4 PM,9008.441667
5 PM,9078.107143
6 PM,8857.735714
7 PM,8671.178571
8 PM,8480.008333
9 PM,8375.455
10 PM,8035.892857
11 PM,7622.35
3-Jul,7959.895395
12 AM,7165.078571
1 AM,6793.725
2 AM,6541.533333
3 AM,6370.825
4 AM,6325.541667
5 AM,6459.691667
6 AM,6915.821429
7 AM,7539.605556
8 AM,8113.525
9 AM,8420.541667
10 AM,8627.7875
11 AM,8768.108333
12 PM,8802.108333
1 PM,8887.341667
2 PM,9030.235714
3 PM,9115.008333
4 PM,9094.475
5 PM,9023.05
6 PM,8820.283333
7 PM,8553.35
8 PM,8274.116667
9 PM,8135.366667
10 PM,7875.258333
11 PM,7500.716667
4-Jul,7214.321088
12 AM,7101.066667
1 AM,6730.514286
2 AM,6479.771429
3 AM,6270.166667
4 AM,6152.433333
5 AM,6124.208333
6 AM,6266.3
7 AM,6622.741667
8 AM,6996
9 AM,7334.45
10 AM,7632.758333
11 AM,7836.725
12 PM,7937.9
1 PM,7959.308333
2 PM,7955.916667
3 PM,7912.975
4 PM,7888.6
5 PM,7857.366667
6 PM,7715.708333
7 PM,7542.9
8 PM,7374.058333
9 PM,7317.075
10 PM,7229.95
11 PM,7105.266667
5-Jul,7705.282639
12 AM,6850.766667
1 AM,6592.016667
2 AM,6358.816667
3 AM,6210.75
4 AM,6175.008333
5 AM,6293.783333
6 AM,6674.091667
7 AM,7138.875
8 AM,7559.925
9 AM,7906.775
10 AM,8139.583333
11 AM,8346.083333
12 PM,8555.716667
1 PM,8665.783333
2 PM,8701.466667
3 PM,8784.533333
4 PM,8880.6
5 PM,8833.45
6 PM,8553.625
7 PM,8264.875
8 PM,8095.166667
9 PM,8024.225
10 PM,7806.583333
11 PM,7514.283333
6-Jul,7579.316
12 AM,7157.185714
1 AM,6841.916667
2 AM,6619.858333
3 AM,6474.083333
4 AM,6376.308333
5 AM,6356.191667
6 AM,6474.741667
7 AM,6803.675
8 AM,7232.141667
9 AM,7655.983333
10 AM,8069.891667
11 AM,8361.133333
12 PM,8557.683333
1 PM,8612.758333
2 PM,8457.15
3 PM,8354.75
4 PM,8273.6
5 PM,8295.9
6 PM,8154.075
7 PM,7957.486364
8 PM,7859.133333
9 PM,7783.35
10 PM,7599.325
11 PM,7330.475
7-Jul,7074.264583
12 AM,7010.416667
1 AM,6727.141667
2 AM,6511.925
3 AM,6343.433333
4 AM,6215.575
5 AM,6154.658333
6 AM,6179.141667
7 AM,6320.941667
8 AM,6553.508333
9 AM,6874.091667
10 AM,7216.841667
11 AM,7477.3
12 PM,7637.8
1 PM,7724.341667
2 PM,7752.041667
3 PM,7768.575
4 PM,7746.458333
5 PM,7726.666667
6 PM,7638.541667
7 PM,7482.2
8 PM,7355.425
9 PM,7329.208333
10 PM,7175.516667
11 PM,6860.6
8-Jul,7200.697973
12 AM,6555.416667
1 AM,6296.583333
2 AM,6110.641667
3 AM,5994.741667
4 AM,6002.191667
5 AM,6195.1
6 AM,6571.35
7 AM,7065.583333
8 AM,7416.116667
9 AM,7594.733333
10 AM,7682.708333
11 AM,7723.433333
12 PM,7726.175
1 PM,7779.38
2 PM,7839
3 PM,7934.816667
4 PM,8049.3
5 PM,8071.883333
6 PM,7860.958333
7 PM,7582.641667
8 PM,7355.683333
9 PM,7272.408333
10 PM,7028.375
11 PM,6626.8
9-Jul,7604.419444
12 AM,6224.791667
1 AM,5933.741667
2 AM,5736.9
3 AM,5621.241667
4 AM,5613.475
5 AM,5776.625
6 AM,6273.491667
7 AM,6947.841667
8 AM,7514.066667
9 AM,7925.8
10 AM,8205.683333
11 AM,8374.441667
12 PM,8481.416667
1 PM,8570.508333
2 PM,8716.583333
3 PM,8871.525
4 PM,9021
5 PM,9058.233333
6 PM,8842.2
7 PM,8609.391667
8 PM,8356.95
9 PM,8282.183333
10 PM,7993.533333
11 PM,7554.441667
10-Jul,8192.492131
12 AM,7065.75
1 AM,6724.7
2 AM,6460.241667
3 AM,6297.1
4 AM,6240.158333
5 AM,6392.885714
6 AM,6828.808333
7 AM,7448.133333
8 AM,7980.583333
9 AM,8429.853333
10 AM,8735.721429
11 AM,8934.341667
12 PM,9039.533333
1 PM,9183.5625
2 PM,9272.692857
3 PM,9373.408333
4 PM,9474.021429
5 PM,9556.55
6 PM,9349.141667
7 PM,9083.635714
8 PM,8861.025
9 PM,8769.733333
10 PM,8445.9
11 PM,7949.883333
11-Jul,8038.348
12 AM,7428.641667
1 AM,7004.358333
2 AM,6705.283333
3 AM,6501.85
4 AM,6412.083333
5 AM,6513.291667
6 AM,6935.958333
7 AM,7512
8 AM,7993.591667
9 AM,8355.6
10 AM,8650.158333
11 AM,8934.458333
12 PM,9143.85
1 PM,9289.466667
2 PM,9198.866667
3 PM,9011.63125
4 PM,8946.841667
5 PM,8899.266667
6 PM,8722.646154
7 PM,8553.230769
8 PM,8385.038462
9 PM,8151.941176
10 PM,7815.525
11 PM,7354.191667
12-Jul,7927.284899
12 AM,6892.275
1 AM,6566.333333
2 AM,6355.4
3 AM,6208.241667
4 AM,6172.083333
5 AM,6333.908333
6 AM,6764.908333
7 AM,7423.358333
8 AM,7981.95
9 AM,8409.14375
10 AM,8672.083333
11 AM,8845.3
12 PM,8974.008333
1 PM,9081.458333
2 PM,9164.1
3 PM,9223.791667
4 PM,9257.208333
5 PM,9188.158333
6 PM,8824.65
7 PM,8444.407143
8 PM,8095.85
9 PM,7927.383333
10 PM,7618.075
11 PM,7224.816667
13-Jul,7048.715436
12 AM,6820.557143
1 AM,6456.933333
2 AM,6180.733333
3 AM,5980.858333
4 AM,5837.191667
5 AM,5789.191667
6 AM,5875.708333
7 AM,6190.766667
8 AM,6590.966667
9 AM,6958.608333
10 AM,7255.491667
11 AM,7460.683333
12 PM,7617.483333
1 PM,7683.441667
2 PM,7811.533333
3 PM,7939.091667
4 PM,8022.058333
5 PM,8049.975
6 PM,7967.9
7 PM,7468.64375
8 PM,7301.08
9 PM,7278.815385
10 PM,7256.2
11 PM,7191.041667
14-Jul,7399.022297
12 AM,6951.333333
1 AM,6666.378571
2 AM,6424.658333
3 AM,6232.4
4 AM,6094.675
5 AM,6015.933333
6 AM,6050.016667
7 AM,6333.225
8 AM,6720.775
9 AM,7151.308333
10 AM,7530.05
11 AM,7873.966667
12 PM,8114.975
1 PM,8186.55
2 PM,8253.391667
3 PM,8290.8
4 PM,8341.708333
5 PM,8332.041667
6 PM,8272.142857
7 PM,8161.528571
8 PM,8029.2
9 PM,8010.316667
10 PM,7813.116667
11 PM,7426.916667
15-Jul,7886.078247
12 AM,7049.357143
1 AM,6676.833333
2 AM,6386.407143
3 AM,6207.566667
4 AM,6156.225
5 AM,6256.858333
6 AM,6607.428571
7 AM,7201
8 AM,7721.916667
9 AM,8060.15
10 AM,8296.238889
11 AM,8423.542857
12 PM,8524.883333
1 PM,8685.242857
2 PM,8840.35
3 PM,9012.383333
4 PM,9167.646154
5 PM,9203.815385
6 PM,8978.3
7 PM,8739.375
8 PM,8553.25
9 PM,8478.05
10 PM,8197.208333
11 PM,7701.233333
16-Jul,8428.440323
12 AM,7166.383333
1 AM,6752.366667
2 AM,6460.775
3 AM,6300.6
4 AM,6248.983333
5 AM,6388.833333
6 AM,6813.716667
7 AM,7487.983333
8 AM,8065.564286
9 AM,8449.914286
10 AM,8740.726667
11 AM,8977.546154
12 PM,9181.95
1 PM,9378.88125
2 PM,9563.264286
3 PM,9757.771429
4 PM,9967.107143
5 PM,9974.307143
6 PM,9748.6
7 PM,9491.258333
8 PM,9308.316667
9 PM,9243.516667
10 PM,8934.608333
11 PM,8445.483333
17-Jul,9141.117687
12 AM,7930.35
1 AM,7521.958333
2 AM,7226.691667
3 AM,7042.891667
4 AM,6977.75
5 AM,7159.816667
6 AM,7690.283333
7 AM,8395.658333
8 AM,8936
9 AM,9397.764286
10 AM,9822.423077
11 AM,10171.65714
12 PM,10443.19167
1 PM,10529.4
2 PM,10664.85833
3 PM,10752.03333
4 PM,10766.8
5 PM,10809.28333
6 PM,10606.225
7 PM,10337.30833
8 PM,9811.975
9 PM,9223.358333
10 PM,8716.375
11 PM,8198.558333
18-Jul,8320.166881
12 AM,7729.291667
1 AM,7354.283333
2 AM,7123.906667
3 AM,6988.5
4 AM,6935.775
5 AM,7063.25
6 AM,7526.783333
7 AM,8159.464286
8 AM,8545.642857
9 AM,8777.891667
10 AM,8893.025
11 AM,8963.216667
12 PM,9072.5
1 PM,9172.191667
2 PM,9295.29375
3 PM,9404.525
4 PM,9435.65
5 PM,9356.925
6 PM,8931.533333
7 PM,8514.923077
8 PM,8230.425
9 PM,8033.75
10 PM,7703.75
11 PM,7305.209091
19-Jul,8428.959247
12 AM,6886.241667
1 AM,6537.833333
2 AM,6313.908333
3 AM,6176.133333
4 AM,6165.541667
5 AM,6336.366667
6 AM,6807.525
7 AM,7418.825
8 AM,7973.05
9 AM,8419.241667
10 AM,8688.791667
11 AM,8944.891667
12 PM,9249.766667
1 PM,9474.483333
2 PM,9622.825
3 PM,9855.358333
4 PM,10001.41429
5 PM,10095.77143
6 PM,9932.191667
7 PM,9720.966667
8 PM,9592.133333
9 PM,9484.041667
10 PM,9210.8
11 PM,8847.041667
20-Jul,8955.776552
12 AM,8438.558333
1 AM,8043.083333
2 AM,7747.116667
3 AM,7525.333333
4 AM,7372.325
5 AM,7331.083333
6 AM,7438.458333
7 AM,7841.65
8 AM,8340.183333
9 AM,8820.033333
10 AM,9275.75
11 AM,9599.166667
12 PM,9816.816667
1 PM,9929.325
2 PM,9990.175
3 PM,9987.15
4 PM,10015.52857
5 PM,9970.3
6 PM,9883.175
7 PM,9709.675
8 PM,9613.583333
9 PM,9595.85
10 PM,9395.641667
11 PM,9082.05
21-Jul,9195.630822
12 AM,8739.216667
1 AM,8391.508333
2 AM,8107.558333
3 AM,7894.866667
4 AM,7713.241667
5 AM,7614.416667
6 AM,7668.766667
7 AM,7972.916667
8 AM,8420.333333
9 AM,8868.241667
10 AM,9290.408333
11 AM,9619.991667
12 PM,9864.041667
1 PM,10070.63333
2 PM,10236.8
3 PM,10343.15833
4 PM,10377.7
5 PM,10373.8
6 PM,10321.5375
7 PM,10160.00833
8 PM,10003.425
9 PM,9822.083333
10 PM,9465.916667
11 PM,8979.266667
22-Jul,9143.325685
12 AM,8527.15
1 AM,8224.758333
2 AM,7995.275
3 AM,7834.35
4 AM,7733.725
5 AM,7823.3
6 AM,8140.425
7 AM,8723.041667
8 AM,9141.908333
9 AM,9424.1
10 AM,9708.841667
11 AM,9975.658333
12 PM,10199.05
1 PM,10335.28333
2 PM,10426.06667
3 PM,10548.28571
4 PM,10495.22143
5 PM,10365.55
6 PM,9671.241667
7 PM,9217.433333
8 PM,9074.508333
9 PM,8884.266667
10 PM,8484.658333
11 PM,8026.241667
23-Jul,7468.848333
12 AM,7548.908333
1 AM,7221.235714
2 AM,6991.216667
3 AM,6825.383333
4 AM,6702.625
5 AM,6748.375
6 AM,7046.858333
7 AM,7398.508333
8 AM,7676.341667
9 AM,7822.041667
10 AM,7887.616667
11 AM,7917.657143
12 PM,7941.942857
1 PM,7988.708333
2 PM,7987.433333
3 PM,7987.366667
4 PM,7998.733333
5 PM,7964.178571
6 PM,7708.4125
7 PM,7561.775
8 PM,7407.1
9 PM,7197.9
10 PM,6918.266667
11 PM,6528.983333
24-Jul,7317.146844
12 AM,6161.891667
1 AM,5883.8
2 AM,5687.216667
3 AM,5589.483333
4 AM,5584.008333
5 AM,5770.35
6 AM,6243.225
7 AM,6883.308333
8 AM,7407
9 AM,7721.05
10 AM,7915.166667
11 AM,8050.9
12 PM,8162.166667
1 PM,8248.566667
2 PM,8346.05
3 PM,8428.316667
4 PM,8498.675
5 PM,8465.564286
6 PM,8259.525
7 PM,7972.258824
8 PM,7743.858333
9 PM,7631.9
10 PM,7332.608333
11 PM,6955.683333
25-Jul,7394.139583
12 AM,6532.375
1 AM,6235.225
2 AM,5985.566667
3 AM,5810.683333
4 AM,5758.9
5 AM,5915.425
6 AM,6362.266667
7 AM,6887.016667
8 AM,7386.891667
9 AM,7722.025
10 AM,7945.916667
11 AM,8115.1
12 PM,8238.475
1 PM,8364.816667
2 PM,8418.641667
3 PM,8485.916667
4 PM,8563.116667
5 PM,8547.05
6 PM,8315.758333
7 PM,8047.866667
8 PM,7790.916667
9 PM,7654.858333
10 PM,7371.275
11 PM,7003.266667
26-Jul,7507.186897
12 AM,6573.841667
1 AM,6230.241667
2 AM,5992.808333
3 AM,5837.633333
4 AM,5763.108333
5 AM,5903.475
6 AM,6338.891667
7 AM,6974.141667
8 AM,7502.475
9 AM,7914.616667
10 AM,8147.5
11 AM,8347.533333
12 PM,8459.366667
1 PM,8529.708333
2 PM,8606.558333
3 PM,8702.708333
4 PM,8801.408333
5 PM,8777.875
6 PM,8473.514286
7 PM,8104.975
8 PM,7838.333333
9 PM,7670.091667
10 PM,7421.091667
11 PM,7099.533333
27-Jul,7065.515753
12 AM,6715.591667
1 AM,6409.666667
2 AM,6166.241667
3 AM,5986.975
4 AM,5864.45
5 AM,5833.433333
6 AM,5916.1
7 AM,6233.041667
8 AM,6637.642857
9 AM,7065.908333
10 AM,7406.275
11 AM,7660.108333
12 PM,7809.025
1 PM,7882.775
2 PM,7926.583333
3 PM,7920.458333
4 PM,7944.025
5 PM,7883.008333
6 PM,7752.807143
7 PM,7543.516667
8 PM,7399.083333
9 PM,7381.925
10 PM,7225.483333
11 PM,6965.016667
28-Jul,7396.536177
12 AM,6652.141667
1 AM,6347.233333
2 AM,6137.725
3 AM,6000.7
4 AM,5881.208333
5 AM,5855.9
6 AM,5884.908333
7 AM,6133.725
8 AM,6566.48
9 AM,6928.925
10 AM,7340.15
11 AM,7692.766667
12 PM,7950.9
1 PM,8101.033333
2 PM,8236.091667
3 PM,8379.483333
4 PM,8503.066667
5 PM,8588.158333
6 PM,8589.125
7 PM,8513.925
8 PM,8485.866667
9 PM,8543.708333
